Id,SDOType,Label
https://gleaner.io/xid/genid/cggj3ebk59mc73f1kg00,Organization,Label 12193
https://cioospacific.ca,Organization,Label 12194
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12195
https://gleaner.io/xid/genid/cggj2ujk59mc73f1i07g,Organization,Label 12196
https://cioospacific.ca,Organization,Label 12197
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12198
https://gleaner.io/xid/genid/cggj32jk59mc73f1iit0,Organization,Label 12199
https://cioospacific.ca,Organization,Label 12200
https://catalogue.cioos.ca/organization/c1eca542-1caf-4604-a2d5-708682e08793,Organization,Label 12201
https://gleaner.io/xid/genid/cggj3djk59mc73f1kc1g,Organization,Label 12202
https://cioosatlantic.ca/,Organization,Label 12203
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12204
https://gleaner.io/xid/genid/cggj36rk59mc73f1j7og,Organization,Label 12205
https://cioospacific.ca,Organization,Label 12206
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12207
https://gleaner.io/xid/genid/cggj4h3k59mc73f1ptj0,Person,Label 12208
https://ogsl.ca,Organization,Label 12209
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12210
https://gleaner.io/xid/genid/cggj39rk59mc73f1jms0,Organization,Label 12211
https://cioospacific.ca,Organization,Label 12212
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12213
https://gleaner.io/xid/genid/cggj4b3k59mc73f1ouj0,Organization,Label 12214
https://cioospacific.ca,Organization,Label 12215
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12216
https://gleaner.io/xid/genid/cggj3ark59mc73f1jrqg,Person,Label 12217
https://cioospacific.ca,Organization,Label 12218
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12219
https://gleaner.io/xid/genid/cggj3urk59mc73f1n010,Organization,Label 12220
https://ogsl.ca,Organization,Label 12221
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12222
https://gleaner.io/xid/genid/cggj303k59mc73f1i7lg,Organization,Label 12223
https://cioospacific.ca,Organization,Label 12224
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12225
https://gleaner.io/xid/genid/cggj4abk59mc73f1or6g,Organization,Label 12226
https://cioospacific.ca,Organization,Label 12227
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12228
https://gleaner.io/xid/genid/cggj37bk59mc73f1jb50,Organization,Label 12229
https://cioospacific.ca,Organization,Label 12230
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12231
https://gleaner.io/xid/genid/cggj45bk59mc73f1o1pg,Organization,Label 12232
https://cioospacific.ca,Organization,Label 12233
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12234
https://gleaner.io/xid/genid/cggj44rk59mc73f1nvr0,Organization,Label 12235
https://cioospacific.ca,Organization,Label 12236
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12237
https://gleaner.io/xid/genid/cggj36bk59mc73f1j4dg,Organization,Label 12238
https://cioospacific.ca,Organization,Label 12239
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12240
https://gleaner.io/xid/genid/cggj37rk59mc73f1jdig,Organization,Label 12241
https://cioospacific.ca,Organization,Label 12242
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12243
https://gleaner.io/xid/genid/cggj3v3k59mc73f1n0ug,Organization,Label 12244
https://cioospacific.ca,Organization,Label 12245
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12246
https://gleaner.io/xid/genid/cggj3pbk59mc73f1m6c0,Organization,Label 12247
https://cioospacific.ca,Organization,Label 12248
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12249
https://gleaner.io/xid/genid/cggj3erk59mc73f1kil0,Person,Label 12250
https://gleaner.io/xid/genid/cggj3erk59mc73f1kikg,Organization,Label 12251
https://gleaner.io/xid/genid/cggj3erk59mc73f1kik0,Person,Label 12252
https://gleaner.io/xid/genid/cggj3erk59mc73f1kim0,Person,Label 12253
https://gleaner.io/xid/genid/cggj3erk59mc73f1kilg,Person,Label 12254
https://cioospacific.ca,Organization,Label 12255
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12256
https://gleaner.io/xid/genid/cggj2p3k59mc73f1h60g,Organization,Label 12257
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12258
https://gleaner.io/xid/genid/cggj3cjk59mc73f1k5r0,Organization,Label 12259
https://cioospacific.ca,Organization,Label 12260
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12261
https://gleaner.io/xid/genid/cggj3bbk59mc73f1jv2g,Organization,Label 12262
https://cioospacific.ca,Organization,Label 12263
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12264
https://gleaner.io/xid/genid/cggj3bbk59mc73f1juk0,Organization,Label 12265
https://gleaner.io/xid/genid/cggj3bbk59mc73f1jukg,Organization,Label 12266
https://gleaner.io/xid/genid/cggj3bbk59mc73f1juj0,Person,Label 12267
https://gleaner.io/xid/genid/cggj3bbk59mc73f1jujg,Person,Label 12268
https://gleaner.io/xid/genid/cggj4ebk59mc73f1pfc0,Organization,Label 12269
https://gleaner.io/xid/genid/cggj4ebk59mc73f1pf90,Person,Label 12270
https://gleaner.io/xid/genid/cggj4ebk59mc73f1pfbg,Person,Label 12271
https://gleaner.io/xid/genid/cggj4ebk59mc73f1pfe0,Person,Label 12272
https://gleaner.io/xid/genid/cggj4ebk59mc73f1pffg,Person,Label 12273
https://gleaner.io/xid/genid/cggj4ebk59mc73f1pfdg,Person,Label 12274
https://gleaner.io/xid/genid/cggj4ebk59mc73f1pfg0,Person,Label 12275
https://gleaner.io/xid/genid/cggj4ebk59mc73f1pff0,Person,Label 12276
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12277
https://gleaner.io/xid/genid/cggj3p3k59mc73f1m4p0,Organization,Label 12278
https://cioospacific.ca,Organization,Label 12279
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12280
https://gleaner.io/xid/genid/cggj2p3k59mc73f1h5rg,Organization,Label 12281
https://cioospacific.ca,Organization,Label 12282
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12283
https://gleaner.io/xid/genid/cggj443k59mc73f1nqvg,Organization,Label 12284
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12285
https://gleaner.io/xid/genid/cggj3fjk59mc73f1kln0,Organization,Label 12286
https://cioospacific.ca,Organization,Label 12287
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12288
https://gleaner.io/xid/genid/cggj4cbk59mc73f1p53g,Organization,Label 12289
https://ogsl.ca,Organization,Label 12290
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12291
https://gleaner.io/xid/genid/cggj4dbk59mc73f1pa40,Person,Label 12292
https://gleaner.io/xid/genid/cggj4dbk59mc73f1pa4g,Organization,Label 12293
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12294
https://gleaner.io/xid/genid/cggj3brk59mc73f1k15g,Organization,Label 12295
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12296
https://gleaner.io/xid/genid/cggj4fbk59mc73f1pk10,Organization,Label 12297
https://cioospacific.ca,Organization,Label 12298
https://gleaner.io/xid/genid/cggj4f3k59mc73f1pieg,Organization,Label 12299
https://gleaner.io/xid/genid/cggj4f3k59mc73f1pig0,Person,Label 12300
https://gleaner.io/xid/genid/cggj4f3k59mc73f1pigg,Person,Label 12301
https://gleaner.io/xid/genid/cggj3gbk59mc73f1kou0,Organization,Label 12302
https://gleaner.io/xid/genid/cggj3gbk59mc73f1korg,Person,Label 12303
https://gleaner.io/xid/genid/cggj3gbk59mc73f1kopg,Person,Label 12304
https://gleaner.io/xid/genid/cggj3gbk59mc73f1kon0,Person,Label 12305
https://gleaner.io/xid/genid/cggj3gbk59mc73f1koq0,Person,Label 12306
https://gleaner.io/xid/genid/cggj3gbk59mc73f1komg,Person,Label 12307
https://cioospacific.ca,Organization,Label 12308
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12309
https://gleaner.io/xid/genid/cggj4crk59mc73f1p7o0,Organization,Label 12310
https://cioospacific.ca,Organization,Label 12311
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12312
https://gleaner.io/xid/genid/cggj3kbk59mc73f1lc8g,Organization,Label 12313
https://ogsl.ca,Organization,Label 12314
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12315
https://gleaner.io/xid/genid/cggj3nbk59mc73f1lsbg,Organization,Label 12316
https://cioospacific.ca,Organization,Label 12317
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12318
https://gleaner.io/xid/genid/cggj4h3k59mc73f1pssg,Organization,Label 12319
https://cioospacific.ca,Organization,Label 12320
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12321
https://gleaner.io/xid/genid/cggj4fbk59mc73f1pjkg,Organization,Label 12322
https://cioospacific.ca,Organization,Label 12323
https://gleaner.io/xid/genid/cggj3qjk59mc73f1mbt0,Organization,Label 12324
https://gleaner.io/xid/genid/cggj3qjk59mc73f1mbs0,Person,Label 12325
https://gleaner.io/xid/genid/cggj3qjk59mc73f1mbqg,Person,Label 12326
https://gleaner.io/xid/genid/cggj3qjk59mc73f1mbr0,Person,Label 12327
https://gleaner.io/xid/genid/cggj3qjk59mc73f1mbrg,Person,Label 12328
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12329
https://gleaner.io/xid/genid/cggj383k59mc73f1je6g,Organization,Label 12330
https://cioospacific.ca,Organization,Label 12331
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12332
https://gleaner.io/xid/genid/cggj3obk59mc73f1m1k0,Organization,Label 12333
https://cioospacific.ca,Organization,Label 12334
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12335
https://gleaner.io/xid/genid/cggj2v3k59mc73f1i310,Organization,Label 12336
https://cioospacific.ca,Organization,Label 12337
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12338
https://gleaner.io/xid/genid/cggj45rk59mc73f1o3n0,Person,Label 12339
https://ogsl.ca,Organization,Label 12340
https://gleaner.io/xid/genid/cggj2r3k59mc73f1hf60,Organization,Label 12341
https://gleaner.io/xid/genid/cggj2r3k59mc73f1hf20,Person,Label 12342
https://gleaner.io/xid/genid/cggj2r3k59mc73f1hf3g,Person,Label 12343
https://gleaner.io/xid/genid/cggj2r3k59mc73f1hf40,Person,Label 12344
https://gleaner.io/xid/genid/cggj2r3k59mc73f1hf10,Person,Label 12345
https://gleaner.io/xid/genid/cggj2r3k59mc73f1hf2g,Person,Label 12346
https://gleaner.io/xid/genid/cggj2r3k59mc73f1hf1g,Person,Label 12347
https://gleaner.io/xid/genid/cggj2r3k59mc73f1hf0g,Person,Label 12348
https://gleaner.io/xid/genid/cggj2r3k59mc73f1hf30,Person,Label 12349
https://gleaner.io/xid/genid/cggj2r3k59mc73f1hf4g,Person,Label 12350
https://gleaner.io/xid/genid/cggj2r3k59mc73f1heug,Person,Label 12351
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12352
https://gleaner.io/xid/genid/cggj3trk59mc73f1mqs0,Organization,Label 12353
https://cioospacific.ca,Organization,Label 12354
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12355
https://gleaner.io/xid/genid/cggj2vrk59mc73f1i6jg,Person,Label 12356
https://gleaner.io/xid/genid/cggj3prk59mc73f1m7s0,Person,Label 12357
https://gleaner.io/xid/genid/cggj3prk59mc73f1m7u0,Person,Label 12358
https://gleaner.io/xid/genid/cggj2vrk59mc73f1i6h0,Person,Label 12359
https://gleaner.io/xid/genid/cggj2vrk59mc73f1i6j0,Person,Label 12360
https://gleaner.io/xid/genid/cggj3prk59mc73f1m7r0,Person,Label 12361
https://gleaner.io/xid/genid/cggj3prk59mc73f1m7qg,Person,Label 12362
https://gleaner.io/xid/genid/cggj3prk59mc73f1m7t0,Organization,Label 12363
https://gleaner.io/xid/genid/cggj2vrk59mc73f1i6kg,Person,Label 12364
https://gleaner.io/xid/genid/cggj2vrk59mc73f1i6d0,Person,Label 12365
https://gleaner.io/xid/genid/cggj2vrk59mc73f1i6k0,Organization,Label 12366
https://gleaner.io/xid/genid/cggj2vrk59mc73f1i6gg,Person,Label 12367
https://gleaner.io/xid/genid/cggj2vrk59mc73f1i6eg,Person,Label 12368
https://gleaner.io/xid/genid/cggj3prk59mc73f1m7rg,Person,Label 12369
https://gleaner.io/xid/genid/cggj3prk59mc73f1m7sg,Person,Label 12370
https://gleaner.io/xid/genid/cggj3prk59mc73f1m7tg,Person,Label 12371
https://cioospacific.ca,Organization,Label 12372
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12373
https://gleaner.io/xid/genid/cggj3l3k59mc73f1lf6g,Organization,Label 12374
https://cioospacific.ca,Organization,Label 12375
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12376
https://gleaner.io/xid/genid/cggj423k59mc73f1nf1g,Organization,Label 12377
https://cioospacific.ca,Organization,Label 12378
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12379
https://gleaner.io/xid/genid/cggj3drk59mc73f1kcg0,Organization,Label 12380
https://cioospacific.ca,Organization,Label 12381
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12382
https://gleaner.io/xid/genid/cggj3sbk59mc73f1mjs0,Organization,Label 12383
https://cioospacific.ca,Organization,Label 12384
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12385
https://gleaner.io/xid/genid/cggj46rk59mc73f1o9g0,Organization,Label 12386
https://cioospacific.ca,Organization,Label 12387
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12388
https://gleaner.io/xid/genid/cggj3qrk59mc73f1md10,Organization,Label 12389
https://cioospacific.ca,Organization,Label 12390
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12391
https://gleaner.io/xid/genid/cggj4djk59mc73f1pbr0,Person,Label 12392
https://gleaner.io/xid/genid/cggj4djk59mc73f1pbp0,Person,Label 12393
https://gleaner.io/xid/genid/cggj4djk59mc73f1pbqg,Organization,Label 12394
https://ogsl.ca,Organization,Label 12395
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12396
https://gleaner.io/xid/genid/cggj3fjk59mc73f1kl1g,Person,Label 12397
https://ogsl.ca,Organization,Label 12398
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12399
https://gleaner.io/xid/genid/cggj48bk59mc73f1ohug,Organization,Label 12400
https://cioospacific.ca,Organization,Label 12401
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12402
https://gleaner.io/xid/genid/cggj4e3k59mc73f1pep0,Organization,Label 12403
https://cioospacific.ca,Organization,Label 12404
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12405
https://gleaner.io/xid/genid/cggj4e3k59mc73f1pem0,Organization,Label 12406
https://cioospacific.ca,Organization,Label 12407
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12408
https://gleaner.io/xid/genid/cggj2prk59mc73f1h9b0,Organization,Label 12409
https://cioospacific.ca,Organization,Label 12410
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12411
https://gleaner.io/xid/genid/cggj2ujk59mc73f1i020,Organization,Label 12412
https://cioospacific.ca,Organization,Label 12413
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12414
https://gleaner.io/xid/genid/cggj41rk59mc73f1ncr0,Person,Label 12415
https://gleaner.io/xid/genid/cggj41rk59mc73f1ncqg,Person,Label 12416
https://gleaner.io/xid/genid/cggj41rk59mc73f1ncs0,Person,Label 12417
https://gleaner.io/xid/genid/cggj41rk59mc73f1ncrg,Person,Label 12418
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12419
https://gleaner.io/xid/genid/cggj443k59mc73f1nqn0,Organization,Label 12420
https://gleaner.io/xid/genid/cggj443k59mc73f1nqpg,Organization,Label 12421
https://gleaner.io/xid/genid/cggj443k59mc73f1nqmg,Organization,Label 12422
https://gleaner.io/xid/genid/cggj443k59mc73f1nqog,Person,Label 12423
https://gleaner.io/xid/genid/cggj443k59mc73f1nqng,Person,Label 12424
https://gleaner.io/xid/genid/cggj443k59mc73f1nqo0,Organization,Label 12425
https://gleaner.io/xid/genid/cggj443k59mc73f1nqp0,Person,Label 12426
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12427
https://gleaner.io/xid/genid/cggj43bk59mc73f1nmd0,Organization,Label 12428
https://cioospacific.ca,Organization,Label 12429
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12430
https://gleaner.io/xid/genid/cggj3ork59mc73f1m3bg,Organization,Label 12431
https://cioospacific.ca,Organization,Label 12432
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12433
https://gleaner.io/xid/genid/cggj36rk59mc73f1j6vg,Organization,Label 12434
https://gleaner.io/xid/genid/cggj36rk59mc73f1j700,Person,Label 12435
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12436
https://gleaner.io/xid/genid/cggj2rjk59mc73f1hhng,Organization,Label 12437
https://cioospacific.ca,Organization,Label 12438
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12439
https://gleaner.io/xid/genid/cggj44rk59mc73f1nuo0,Organization,Label 12440
https://cioospacific.ca,Organization,Label 12441
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12442
https://gleaner.io/xid/genid/cggj4frk59mc73f1pls0,Organization,Label 12443
https://cioospacific.ca,Organization,Label 12444
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12445
https://gleaner.io/xid/genid/cggj393k59mc73f1jidg,Organization,Label 12446
https://cioospacific.ca,Organization,Label 12447
https://gleaner.io/xid/genid/cggj4hbk59mc73f1putg,Organization,Label 12448
https://gleaner.io/xid/genid/cggj3t3k59mc73f1mn7g,Organization,Label 12449
https://gleaner.io/xid/genid/cggj4hbk59mc73f1pusg,Organization,Label 12450
https://gleaner.io/xid/genid/cggj4hbk59mc73f1put0,Organization,Label 12451
https://gleaner.io/xid/genid/cggj3t3k59mc73f1mn50,Organization,Label 12452
https://gleaner.io/xid/genid/cggj3t3k59mc73f1mn70,Organization,Label 12453
https://cioosatlantic.ca/,Organization,Label 12454
https://gleaner.io/xid/genid/cggj3brk59mc73f1k2g0,Organization,Label 12455
https://gleaner.io/xid/genid/cggj3brk59mc73f1k2j0,Person,Label 12456
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12457
https://gleaner.io/xid/genid/cggj3r3k59mc73f1mdq0,Organization,Label 12458
https://ogsl.ca,Organization,Label 12459
https://gleaner.io/xid/genid/cggj3obk59mc73f1m150,Organization,Label 12460
https://gleaner.io/xid/genid/cggj3obk59mc73f1m14g,Person,Label 12461
https://gleaner.io/xid/genid/cggj3obk59mc73f1m13g,Organization,Label 12462
https://gleaner.io/xid/genid/cggj3obk59mc73f1m140,Organization,Label 12463
https://cioosatlantic.ca/,Organization,Label 12464
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12465
https://gleaner.io/xid/genid/cggj4irk59mc73f1q5lg,Organization,Label 12466
https://cioospacific.ca,Organization,Label 12467
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12468
https://gleaner.io/xid/genid/cggj403k59mc73f1n5h0,Person,Label 12469
https://gleaner.io/xid/genid/cggj403k59mc73f1n5f0,Person,Label 12470
https://gleaner.io/xid/genid/cggj403k59mc73f1n5e0,Person,Label 12471
https://gleaner.io/xid/genid/cggj403k59mc73f1n5g0,Person,Label 12472
https://gleaner.io/xid/genid/cggj403k59mc73f1n5dg,Person,Label 12473
https://gleaner.io/xid/genid/cggj403k59mc73f1n5eg,Person,Label 12474
https://gleaner.io/xid/genid/cggj403k59mc73f1n5gg,Person,Label 12475
https://gleaner.io/xid/genid/cggj403k59mc73f1n5fg,Person,Label 12476
https://gleaner.io/xid/genid/cggj403k59mc73f1n5d0,Person,Label 12477
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12478
https://gleaner.io/xid/genid/cggj3rjk59mc73f1mgjg,Organization,Label 12479
https://cioospacific.ca,Organization,Label 12480
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12481
https://gleaner.io/xid/genid/cggj3ijk59mc73f1l2j0,Person,Label 12482
https://cioospacific.ca,Organization,Label 12483
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12484
https://gleaner.io/xid/genid/cggj3tbk59mc73f1mnh0,Organization,Label 12485
https://cioospacific.ca,Organization,Label 12486
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12487
https://gleaner.io/xid/genid/cggj3l3k59mc73f1lf1g,Person,Label 12488
https://gleaner.io/xid/genid/cggj3l3k59mc73f1leu0,Organization,Label 12489
https://gleaner.io/xid/genid/cggj3l3k59mc73f1lev0,Person,Label 12490
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12491
https://gleaner.io/xid/genid/cggj40jk59mc73f1n7bg,Person,Label 12492
https://gleaner.io/xid/genid/cggj40jk59mc73f1n7c0,Person,Label 12493
https://gleaner.io/xid/genid/cggj40jk59mc73f1n7b0,Person,Label 12494
https://gleaner.io/xid/genid/cggj40jk59mc73f1n7ag,Person,Label 12495
https://gleaner.io/xid/genid/cggj42jk59mc73f1nhsg,Organization,Label 12496
https://gleaner.io/xid/genid/cggj42jk59mc73f1nhrg,Person,Label 12497
https://gleaner.io/xid/genid/cggj42jk59mc73f1nhs0,Organization,Label 12498
https://gleaner.io/xid/genid/cggj42jk59mc73f1nhp0,Organization,Label 12499
https://cioosatlantic.ca/,Organization,Label 12500
https://gleaner.io/xid/genid/cggj2srk59mc73f1hnh0,Organization,Label 12501
https://gleaner.io/xid/genid/cggj2srk59mc73f1hnkg,Person,Label 12502
https://gleaner.io/xid/genid/cggj2srk59mc73f1hngg,Person,Label 12503
https://cioospacific.ca,Organization,Label 12504
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12505
https://gleaner.io/xid/genid/cggj3q3k59mc73f1m8rg,Person,Label 12506
https://gleaner.io/xid/genid/cggj3q3k59mc73f1m8pg,Person,Label 12507
https://gleaner.io/xid/genid/cggj3q3k59mc73f1m8p0,Person,Label 12508
https://gleaner.io/xid/genid/cggj3q3k59mc73f1m8og,Person,Label 12509
https://cioospacific.ca,Organization,Label 12510
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12511
https://gleaner.io/xid/genid/cggj3kbk59mc73f1lcg0,Organization,Label 12512
https://cioospacific.ca,Organization,Label 12513
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12514
https://gleaner.io/xid/genid/cggj3nbk59mc73f1lsvg,Organization,Label 12515
https://gleaner.io/xid/genid/cggj3nbk59mc73f1lsv0,Person,Label 12516
https://cioospacific.ca,Organization,Label 12517
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12518
https://gleaner.io/xid/genid/cggj3r3k59mc73f1me30,Organization,Label 12519
https://cioospacific.ca,Organization,Label 12520
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12521
https://gleaner.io/xid/genid/cggj3qrk59mc73f1mcpg,Organization,Label 12522
https://cioospacific.ca,Organization,Label 12523
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12524
https://gleaner.io/xid/genid/cggj36rk59mc73f1j89g,Organization,Label 12525
https://cioospacific.ca,Organization,Label 12526
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12527
https://gleaner.io/xid/genid/cggj40jk59mc73f1n7sg,Organization,Label 12528
https://cioospacific.ca,Organization,Label 12529
https://catalogue.cioos.ca/organization/c1eca542-1caf-4604-a2d5-708682e08793,Organization,Label 12530
https://gleaner.io/xid/genid/cggj3j3k59mc73f1l56g,Organization,Label 12531
https://cioosatlantic.ca/,Organization,Label 12532
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12533
https://gleaner.io/xid/genid/cggj2sjk59mc73f1hm2g,Organization,Label 12534
https://cioospacific.ca,Organization,Label 12535
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12536
https://gleaner.io/xid/genid/cggj4cjk59mc73f1p5o0,Organization,Label 12537
https://cioospacific.ca,Organization,Label 12538
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12539
https://gleaner.io/xid/genid/cggj4ibk59mc73f1q3l0,Organization,Label 12540
https://cioospacific.ca,Organization,Label 12541
https://catalogue.cioos.ca/organization/b9a157db-ac56-4a28-aee9-899a35f463c6,Organization,Label 12542
https://gleaner.io/xid/genid/cggj44rk59mc73f1o05g,Person,Label 12543
https://catalogue.cioos.ca/organization/f6f187f7-19f2-4273-a45a-5d9406204873,Organization,Label 12544
https://gleaner.io/xid/genid/cggj39jk59mc73f1jlbg,Organization,Label 12545
https://cioospacific.ca,Organization,Label 12546
